content,id,tstamp,profilelink,screenname,timezone
"@ESPN_FirstTake just because of the way the season has been, the Cowboys would make the playoffs and the Redskins would lose after all that.",f02cde7c8f8c1cdd00a83fef77c20eba,2012-12-24T15:16:06Z,http://a0.twimg.com/profile_images/1746487923/375433_2665894656970_1544143722_32834927_503473957_n_normal.jpg,fastfilipino002,
@SI_PeterKing Russel Wilson would have been benched months ago if he had the Redskins defense. Griffin is pretty clear OROY,01534bc4dda3b0e576dbf259a22abb61,2012-12-24T15:16:08Z,http://a0.twimg.com/profile_images/2297485706/image_normal.jpg,jbriggs90,
"Check out http://t.co/dR8cqL23 just posted 2 hard hitting episodes from NFL, NBA, Auburn, RGIII, Luck, plus a few life lessons",e818a150f98019cb61491fcb59a75b4d,2012-12-24T15:16:15Z,http://a0.twimg.com/profile_images/2722830528/8991bd926f34ed2d5710f9f813cef360_normal.jpeg,PG1914,Central Time (US & Canada)
Philadelphia Eagles  update: Game Vs. Redskins: quaterback Nick Foles... http://t.co/pPxkrj37 #NFL #football,f76e49a6400fc7f98fe908e06166f8f6,2012-12-24T15:16:15Z,http://a0.twimg.com/profile_images/2629577113/18f2a32d0cbd1797ffd5e10ccbf23399_normal.jpeg,NFL_TeamNews,
I'm not a cowboys fan but I hope they go in the redskins ass this Sunday !,a6311545445d25f67763440bf7072674,2012-12-24T15:16:28Z,http://a0.twimg.com/profile_images/3014904632/4167c5458207c8f32c69caddb7ee38a8_normal.jpeg,___iamCHOCOLATE,Arizona
"@richeisen If Vikes, Bears, and Redskins all lose, do the Vikes get in?",931c70ee0e50d459751ceace813eb07c,2012-12-24T15:16:31Z,http://a0.twimg.com/profile_images/2286960219/7xs8rvupktxzv1yvp942_normal.jpeg,MrSportsTake,Central Time (US & Canada)
Video: GameDay: New Orleans Saints vs. Dallas Cowboys ... http://t.co/G17tOPfp #NFL #NewOrleansSaints,2205a472ad0662f1bf2cdd911d61dbf1,2012-12-24T15:16:44Z,http://a0.twimg.com/profile_images/2905716914/c3e8d38ad61858430aaf1537ed28cf9d_normal.jpeg,SaintsPlus,
i'm going to the redskins v cowboys game next week at fedex field. highlight of my fandom.,6a8d4848234fe111637f92535fc33851,2012-12-24T15:16:49Z,http://a0.twimg.com/profile_images/1287771343/New_Caesar_normal,itskeeganbabyx,Quito
"@AdamSchefter if #Cowboys beat #Redskins can Skins still get in with #Vikings, #Bears #Giants losses or is next Sunday win or done?",5eeafab0fbce2932a48ef2c99bb9c5de,2012-12-24T15:17:05Z,http://a0.twimg.com/profile_images/2407869956/image_normal.jpg,GLettis,Quito
RT @ecs26: #Redskins Nation I'm watching NFL AM everyone is picking Cowboys over Skins next week.  Fuel to the fire. #HTTR,5981b2b31e4bafde3448ea317b07a22f,2012-12-24T15:17:13Z,http://a0.twimg.com/profile_images/2112684675/TimLombardi_normal.jpg,nutgoat,
"RT @HomerMcFanboy: Because some have asked, if Chicago and Minnesota lose Sunday, the #Redskins are in regardless of whether they beat D ...",b75674cbaea89b2c05f270dccedb3e53,2012-12-24T15:17:15Z,http://a0.twimg.com/profile_images/2575038534/avatar-3018344_normal.gif,missj757,Eastern Time (US & Canada)
"Hail to the Redskins!  Philly✅Cowgirl, it's 🔛!",497a0a27e1fa3362eb08f85465bf61f3,2012-12-24T15:17:16Z,http://a0.twimg.com/profile_images/2627463279/image_normal.jpg,Selby209,Central Time (US & Canada)
@broncofitz I'd expect Colts fans to take Luck. But RGIII has a higher passer rating and completion percentage. Redskins were 5-11 too.,b9621a9518846da15bbbb8ff6247cba0,2012-12-24T15:17:22Z,http://a0.twimg.com/profile_images/2804503460/e97864767e55ccd5500b20504d8362bc_normal.jpeg,BrianPersky,Central Time (US & Canada)
Redskins beat Eagles as RGIII shines and fans hold their breath - Washington Post (blog): The Associ... http://t.co/hozk1jOm #sportsnews,df7d1bbe1cf31c9caafdaa52758450e8,2012-12-24T15:17:30Z,http://a0.twimg.com/profile_images/2370315663/w0srx9ctj7qytzwimwwr_normal.jpeg,NewsTeamNine,Eastern Time (US & Canada)
"RT @BonnieBernstein: Today's @dpshow Poll Question: Who should be NFL Off Rookie of Yr: Luck, RGIII or Russell Wilson? Vote at http://t. ...",eda1572076708de664dafca5faae5df4,2012-12-24T15:17:33Z,http://a0.twimg.com/profile_images/1240677214/08e8769e-0865-4e42-a2f9-72bba675f085_normal.png,cdub2448,Eastern Time (US & Canada)
Who's ready for primetime?? Everybody wants to see the NFC Beast title come home to DC #HTTR #BeatDallas @Redskins @RG3Woman @rak98 @RGIII,dba98fc1f21d5bc8bdcaea02593fbe8b,2012-12-24T15:17:37Z,http://a0.twimg.com/profile_images/2890767207/71cd13c085ae354a65c22c23d443f307_normal.jpeg,redskinsajb68,Eastern Time (US & Canada)
8:30pm Sunday cowboys vs redskins for da nfc east #teamskins ready to turn da fuck up yall dnt hear me doe,a0cde8614141bd6f2ca90e3ab55ed2ed,2012-12-24T15:17:48Z,http://a0.twimg.com/profile_images/2928474396/d86cfb34c7ca2b3e7124a9b6e01385ca_normal.jpeg,shawn_doe3,Eastern Time (US & Canada)
"Redskins A. Morris leads all rookie RB in rushing 1,413",111acaaf03c3aef0792acfecf2f6d54d,2012-12-24T15:17:50Z,http://a0.twimg.com/profile_images/2950053388/118dd4427c19cad94140185b12c4d65f_normal.jpeg,Lakers_twitEr5,
RT @TheHogsdotNet: Eagles < Giants < Cowboys < Redskins #NFCEastMath,02f19ed14f59eb28da8b243110a08408,2012-12-24T15:17:59Z,http://a0.twimg.com/profile_images/2112684675/TimLombardi_normal.jpg,nutgoat,
"I think the ROY was close 6 weeks ago, now it's hard to argue against RG3 winning it #NFL",b269195e1f19f08af3cbc91dbf5d1bb4,2012-12-24T15:18:02Z,http://a0.twimg.com/profile_images/2371766476/67kqj6oom45jbam0coya_normal.jpeg,NFL_Jay08,
'twas a great season!  #champion #nfl #fantasy #playoffs #payday #bragginrights #closecall #dallas #cowboys http://t.co/KNSfS2gR,4a94c7149d53a956200d1752efc1f436,2012-12-24T15:18:33Z,http://a0.twimg.com/profile_images/2559430176/5nv5oig4p9cz08hb7ldn_normal.jpeg,Mitsu_Man_,Quito
"@ESPN_FirstTake step aside Eli, rg3 is taking over this nfc east #redskins nation #HTTR",6a69dc3d38d017b41e47c2b6a52aad27,2012-12-24T15:18:33Z,http://a0.twimg.com/profile_images/3012482083/3a600a08926b57c5945e6e286a5a0aac_normal.jpeg,Da_hoomonster,
NFL roundup: Redskins close in on NFC East title with victory over Eagles: Robert Griffin III throws pair of TD ... http://t.co/mEoBgEeZ,86da275a145e564346e4d347fb532a98,2012-12-24T15:18:37Z,http://a0.twimg.com/profile_images/1359636951/TDC27_TORStar_Twitter_Icon_110517_normal.jpg,StarSports,Central Time (US & Canada)
Cowboys-Redskins .. Sunday night .. All for the division title? It doesn't get better than that,a15d70a0c49640e21d089b8f054f7771,2012-12-24T15:18:39Z,http://a0.twimg.com/profile_images/2985816637/46d7f921df32f61bcbcda496d83b129b_normal.jpeg,bigdaddydil,Quito
RT @jroddddddddg: Oh.. HAIL TO THE REDSKINS❤💛❤💛❤,2d30559a458e9f52f80d345542967823,2012-12-24T15:18:44Z,http://a0.twimg.com/profile_images/2778835362/3e5db4b0783d3360e3634ca1b49abcd3_normal.jpeg,RudylovesMadrid,
"@DeMarcusWare get our defense pumped for next week to take out RGIIIand the redskins. We're still cheering, don't give up!! #cowboysnation",bf1e1949076f45c53d4aad33c178636f,2012-12-24T15:19:02Z,http://a0.twimg.com/profile_images/2219666348/profile_normal.jpg,MiniBee4,
RT @ShaneHelmsCom: We need you to call it. “@JRsBBQ: #Cowboys vs #Redskins appears to be moving to prime time next Sunday night on @NBC. ...,52bd328338088c8b36080a5cb7c10b4b,2012-12-24T15:19:07Z,http://a0.twimg.com/profile_images/2533297681/qcu5s5x9ey951ti28uk9_normal.jpeg,Stumpeone,Eastern Time (US & Canada)
RT @bricarr2: Hail to the Redskins,deb9e0f36411c0f7594093dcb3e64b98,2012-12-24T15:19:08Z,http://a0.twimg.com/profile_images/2836617977/db674e2251a17b6a155a2a80c7cf0233_normal.jpeg,iWindows_7,
@SportsCenter @dallascowboys @Redskins no way if the skins play d they will win by 3,6a5e91ccfa10a8d6ff674457a561a010,2012-12-24T15:19:08Z,http://a0.twimg.com/sticky/default_profile_images/default_profile_0_normal.png,Blair815Tyner,
U think so RT @Dino_Brown: Cowboys gon beat the Redskins next week,b38a85ca485f51fc57f8a70ac9fb466f,2012-12-24T15:19:30Z,http://a0.twimg.com/profile_images/2612160298/profile_normal.png,TooFreshFraZ,Eastern Time (US & Canada)
#SPORTS #ESPN | Cowboys-Redskins clash moved to prime time http://t.co/IUvWio8E | #NFL > @HCP520,b140204bf85dea3b7097831839d19d55,2012-12-24T15:19:34Z,http://a0.twimg.com/profile_images/2829065544/75f4b798c6a37720ff9edd1696f9fe6c_normal.jpeg,rashardNAMUH,Eastern Time (US & Canada)
#SPORTS #ESPN | Cowboys-Redskins clash moved to prime time http://t.co/itWOM2tF | #NFL > @HCP520,78966fe02128007b8659c7a689abc96e,2012-12-24T15:19:34Z,http://a0.twimg.com/profile_images/1662463220/quianna_nude_THUMB_normal.jpg,JOIN_team_HUMAN,Quito
#SPORTS #ESPN | Cowboys-Redskins clash moved to prime time http://t.co/OavTZLgC | #NFL > @HCP520,41fcbb5c1e16e6c4eb2ecc20bb6f984f,2012-12-24T15:19:34Z,http://a0.twimg.com/profile_images/1630451057/ES__SMALL_normal.png,IM_NOT_NAKED,Quito
#SPORTS #ESPN | Cowboys-Redskins clash moved to prime time http://t.co/AEvjN5L4 | #NFL > @HCP520,00ffc22b92675de8063a7540e7849524,2012-12-24T15:19:34Z,http://a0.twimg.com/profile_images/2559651383/jim1h9y3pr39p60ap51g_normal.gif,iHEARTdigi,Quito
#SPORTS #ESPN | Cowboys-Redskins clash moved to prime time http://t.co/CMqHviBP | #NFL > @HCP520,da0f2201fb567f3883fbfc68e17ab81f,2012-12-24T15:19:34Z,http://a0.twimg.com/profile_images/2771450421/78af24024f2908cad49f1c9b4f029167_normal.png,humanACOUSTICS,Central Time (US & Canada)
Redskins/cowboys game moved to 8:20 on Sunday!! #itsgunnabeacoldone #soexcited,c41bd22ce4b17def8725e6ab7b10938f,2012-12-24T15:19:50Z,http://a0.twimg.com/profile_images/1619453832/diva_normal.jpg,khuffer0801,Eastern Time (US & Canada)
"Man I hope we blow out the Redskins, if not for nothing else but to shut Stephen A. up with his Steeler/Giants bandwagon analysis",d176bf0ab322c44fad7579d5bf06bdd7,2012-12-24T15:19:53Z,http://a0.twimg.com/profile_images/2891591040/361c0e0b7b3e76cdcad3f500c0038aa9_normal.jpeg,TigerNowitzki,Mountain Time (US & Canada)
"Redskins Hold On, Face Cowboys Next http://t.co/2wpViYxE",be336f5334432f242fe6542e1bb96719,2012-12-24T15:20:02Z,http://a0.twimg.com/profile_images/2865886030/7408125e5981c643454cd69740411c73_normal.png,sportsbard,Mountain Time (US & Canada)
#NFL flexes Dallas Cowboys-Washington Redskins game: The #NFL announced the decision that the Cowboys-Redskins W... http://t.co/ZzoLjgGJ,9ec02ec4e9dba4055b918e43a9332179,2012-12-24T15:20:08Z,http://a0.twimg.com/profile_images/2778111010/96ef889e2c2b4e46b17f159b99d179d2_normal.jpeg,NFL_Tomorrow,
@CoryRandow Really would not have mattered if they won. Redskins controlled their own destiny the whole time. Win and in.,793756f305ba60f68bf50ec61e7623dd,2012-12-24T15:20:21Z,http://a0.twimg.com/profile_images/2579631570/i9gv62trm2mf06bgg735_normal.jpeg,LegoGT25,Atlantic Time (Canada)
Early Xmas present; NFL moving the Boys\Skins game to 8:20pm so I don't have to take off work.,d0524d985bc3151ae86d6d809e51ca27,2012-12-24T15:20:25Z,http://a0.twimg.com/profile_images/1846994685/425896_3270848768447_1184200106_33527093_190304180_n_normal.jpg,justinparkes,Eastern Time (US & Canada)
oomf still needa take me to the redskins and cowboys game this sunday .. lol,b173158910a9fc81d50223a34a42efa4,2012-12-24T15:20:27Z,http://a0.twimg.com/profile_images/2994459218/96caa6160724c5aa49de45f213ced069_normal.jpeg,halehXbby,Central Time (US & Canada)
"RT @john_keim: on Moss td catch, credit many: Moss for dragging feet; RG3 for standing in vs. rush; OL for handling 6 man rush. #redskins.",4be95c3475fc4bb7f0bfab5f23b89fbf,2012-12-24T15:20:35Z,http://a0.twimg.com/profile_images/2873304626/429f18d818c0da72dab807f5564deb9e_normal.jpeg,RoderickWilson3,
"Russell Wilson, Andrew Luck, and RGIII are in the NFL.  Why does anyone still care about Tim Tebow?",76c0578e707acfec19cc03c569a77052,2012-12-24T15:20:41Z,http://a0.twimg.com/profile_images/2660990324/9112d9b9d3b3d7e3c590b7e8190d2f52_normal.png,Jack_47x,Eastern Time (US & Canada)
RT @redskinsplus: Washington Redskins One Win from NFC East Title—Bring on the Cowboys - Bleacher Report http://t.co/852IDGYa #NFL #Wash ...,e34fb04a3c4e31c44855c137001c6180,2012-12-24T15:20:45Z,http://a0.twimg.com/profile_images/2955263021/a2e56bc2b3cc29b40bee69ab3cc09f63_normal.jpeg,randysosa,Central Time (US & Canada)
@JohnShango yo shango u hear Steven A this morning say if wasn't for the jets the cowboys would be the biggest joke in the NFL this year?,5fa491f27618ec3ae7437421bc3fa18f,2012-12-24T15:21:04Z,http://a0.twimg.com/profile_images/2482268931/image_normal.jpg,JulianMckelvey,Eastern Time (US & Canada)
"“@TeO_08: @Devin10237 NO WAY SON! Wayne > RIce > Garcon this year!” The #Redskins have lost ONCE, ALL YEAR, with #Garcon in lineup (ATL)",21dda04b32442c2e9fdf0e5796b57435,2012-12-24T15:21:10Z,http://a0.twimg.com/profile_images/2409844995/image_normal.jpg,Devin10237,Pacific Time (US & Canada)
RT @NFL_CowboysClub: Google #Hot #News Dallas Cowboys: Players Who Must Step Up in Tell-All Game Against Redskins BUMq6nLB... http://t.c ...,0b42ba9cf3be712d4640098e7854ac22,2012-12-24T15:21:13Z,http://a0.twimg.com/profile_images/1652943750/SUNSET3_normal.jpg,psswstyles,Arizona
@gardog66 @jasek86 I'm gonna be eating cornballs next week watching that Redskins/Cowboys game. Robert Griffin Jr. III,251c5550b932dc562ba5326a931ee64e,2012-12-24T15:21:40Z,http://a0.twimg.com/profile_images/2931150454/0b757dd595f14938fcfa5056230431da_normal.jpeg,csauce,Central Time (US & Canada)
Cowboys vs Redskins prediction---> http://t.co/gnG6SFhw,80adf77a543552a1431d348923e5cf87,2012-12-24T15:21:51Z,http://a0.twimg.com/profile_images/2915057409/7f5d8611a63e5d37dc029d21bf6fea10_normal.jpeg,Lizzs_Lockeroom,Eastern Time (US & Canada)
ICYMI - #Redskins nab their sixth consecutive win; eye NFC East title next week vs. Cowboys http://t.co/C0GJhPGB,b04211a8d2b27bb15fd025330bb89065,2012-12-24T15:21:54Z,http://a0.twimg.com/profile_images/1558136502/twitter4_normal.jpg,awolice,Eastern Time (US & Canada)
"I'm stupid, I need to be rooting for the redskins to win Sunday. duh",bb074e2b546d0dba31f3fc9c969e54b6,2012-12-24T15:21:57Z,http://a0.twimg.com/profile_images/2778893684/9925fa63eb9610aa522ca821baecf20b_normal.jpeg,waldod00d,
"what a great Christmas Carol!!! ""Ooo @RGIII"" http://t.co/cyeUOFRf",920ab02e887e4d14e83beabcd09bf96e,2012-12-24T15:21:59Z,http://a0.twimg.com/profile_images/2861688285/b9acb52f7c74c4c63c89e8b1580404e1_normal.jpeg,coltranehendrix,Eastern Time (US & Canada)
Wk 17 #Redskins W #NFCEast with a W/tie. Or wild card w/ CHI & MIN loss. let's just #BeatDallas again fellas. in our hands #HTTR,59d94726b9fee7ecc3a90ae5a7e04329,2012-12-24T15:22:14Z,http://a0.twimg.com/profile_images/2203455378/ProfilePhoto_normal.png,suzieshortkake,
RT @Dino_Brown: Cowboys gon beat the Redskins next week,49a9d68f840f52de8fd7799d4379ec2b,2012-12-24T15:22:21Z,http://a0.twimg.com/profile_images/3001947860/83b22d5f6db1680eb56fec0a2a6e73e9_normal.jpeg,Thee_LolaBunny,Pacific Time (US & Canada)
NFL Washington Redskins Dangle Earrings at... http://t.co/M6i6Wqu6,c673d5b4f2c8deaf4e2032cf1815b3a7,2012-12-24T15:22:29Z,http://a0.twimg.com/profile_images/1897284905/yush-5963_normal.jpg,Mikkiwj0,
Dallas Cowboys: Dez Bryant's 2nd-Half Disappearing Act Leads to Tough Loss - Bleacher Report http://t.co/99u9I25L #NFL #DallasCowboys,db588e972ffb3f42de8d3bc5b274afa3,2012-12-24T15:22:30Z,http://a0.twimg.com/profile_images/2897818054/06fd0d2db0e7df9e6c076ba661f37e70_normal.jpeg,Cowboys_Plus,
Everybody pick the Redskins so Dallas can win Sunday and I be smiling!!!,2e7c4c05703c194f31c404a2b7567a2c,2012-12-24T15:22:35Z,http://a0.twimg.com/profile_images/3012458870/772a14827a97681f90e23bd14dcaf1e5_normal.jpeg,DaGreatUnknown,Eastern Time (US & Canada)
#Week16 happy thoughts: #Giants embarrassed. #Skins impressive. #Bears defense. #Broncos dangerous. #Seahawks at home. Calvin Johnson. #NFL,1fca26aed2df604246a6632081f25407,2012-12-24T15:22:36Z,http://a0.twimg.com/profile_images/1793515666/mkter_normal.jpg,markkottler,Eastern Time (US & Canada)
@ESPN_FirstTake Stephen a smith I wrong again Cowboys will beat the Redskins,56d1be1ec1f2ab9e378d0922a56c5e4d,2012-12-24T15:22:37Z,http://a0.twimg.com/profile_images/2594245546/image_normal.jpg,mrmarcus65,
Cowboys-Redskins off to prime time - ESPN http://t.co/8TflaQdO #NFL #DallasCowboys,9f6cc621db17ccd53892ed4ad3bc225a,2012-12-24T15:22:40Z,http://a0.twimg.com/profile_images/2897818054/06fd0d2db0e7df9e6c076ba661f37e70_normal.jpeg,Cowboys_Plus,
"Pretty amazing, there will be a lot of youth at QB in the playoffs: Dalton, Luck, RGIII, Wilson, Kaepernick, Ponder? #NFL",d13c1dac7dece23c3da46dd15ec5fdd1,2012-12-24T15:22:41Z,http://a0.twimg.com/profile_images/2821601528/d55884b0b2a17204a1432fd0340a6b85_normal.jpeg,MikeStephens4,
I need to find a safe place to watch the game Sunday.. No redskins fans in sight preferably,7a9224ad31b5891e4abf54b82e7a9949,2012-12-24T15:22:49Z,http://a0.twimg.com/profile_images/2969010371/e9a936f825e94ae56115f28d3dff4ad4_normal.jpeg,wordplayy_dre,Eastern Time (US & Canada)
Every team in my division would smash the redskins cowboys and eagles,a9c42a0d15e9758a5efdec7620a50fd3,2012-12-24T15:22:51Z,http://a0.twimg.com/profile_images/2430140271/image_normal.jpg,JPT_20,Eastern Time (US & Canada)
Redskins=Hate Speech Christmas  Webster #TheekHai #PeopleWhoMadeMy2012 #WhyYoJordanSign #3pieceset Feliz Navidad #Folarin Tebow Obama Gaga,8ed95a2005cacbaf2353c1c5cddfa4d2,2012-12-24T15:22:57Z,http://a0.twimg.com/profile_images/2875340131/65363873b1f355e8819773dd39c87ee5_normal.png,Zodiac_13,Central Time (US & Canada)
@Redskins I'm thankful this Christmas for a skins team that playing at such a high level. #beatdallas,4c234c6b82068d4e50c8adf766c29fc4,2012-12-24T15:23:09Z,http://a0.twimg.com/profile_images/2597930624/fmzvbdcwttxtyfxake2n_normal.jpeg,skinsplz757,Atlantic Time (Canada)
Im gonna show off there RT @LetItFly12 Just came up on some Redskins/Cowboys tickets for next week...#Win,4dbbdbbbb33337b6b3bf3cb3544e7459,2012-12-24T15:23:13Z,http://a0.twimg.com/profile_images/1702789016/me_normal.jpg,mdvahooper410,Eastern Time (US & Canada)
@JonPerezA im opposite of you. i'm terrified mainly cuz this is uncharted territory.  first time the redskins have EVERYTHING to lose.,2f40c8bf1579a20e8c51397a69d87618,2012-12-24T15:23:29Z,http://a0.twimg.com/profile_images/2966938706/06fbc1d6e5511289b5e5e6efc9ef5d3e_normal.jpeg,_RJ3,Eastern Time (US & Canada)
Cowboys' Jason Witten Breaks Single-Season Record for Receptions by a Tight End in loss to the Saints #NFL,bc37dcd6c14b0b5d5058fb6400da5f95,2012-12-24T15:23:31Z,http://a0.twimg.com/profile_images/2328077807/m1K03FSd_normal,EL3FITNESS,Eastern Time (US & Canada)
The Redskins clinch the division with a win over the Cowboys and clinch a Wild Card spot with a loss and a Vikings and Bears loss.,7d80c98a37074b7744926d9b31d39010,2012-12-24T15:23:35Z,http://a0.twimg.com/profile_images/3007172323/68b5e75e086d4676bb22b007625ebbc2_normal.jpeg,AdeWorldPeace,Central Time (US & Canada)
"@morningmoneyben re: nfl, you might like this MT @pst_sports: #Redskins 27, #Eagles 20. Plot of Wsh's lead http://t.co/h05pEovj",51ede2654b5d3d0d762f154bf362dada,2012-12-24T15:23:53Z,http://a0.twimg.com/profile_images/2660868022/0c69f2497cb5bc187065651eeb0eecec_normal.jpeg,pseut,Central Time (US & Canada)
Nah RT @Dr_EZwider: RT @Tripl3A: How y'all feel the Redskins most likely about to win the division? Y'all gotta feel like some  dickheads,3f1c94d4a17c6e7e5522b77ef82c217d,2012-12-24T15:24:00Z,http://a0.twimg.com/profile_images/3014861541/ede16cfec27bb59e63bcc81741d9a4a9_normal.jpeg,ZoomD_N,Eastern Time (US & Canada)
Next Sunday night is going to be epic #HTTR #redskinsnation #Redskins @ajrashid23 http://t.co/FQDyZLeg,603b88b404c9dd26bb39fdaf9abcfcc7,2012-12-24T15:24:07Z,http://a0.twimg.com/profile_images/2156192481/2shcHhIA_normal,DerekB_05,Eastern Time (US & Canada)
#eagles #redskins http://t.co/zANkE8Dv,4dd03264896cf82958aeb74271464300,2012-12-24T15:24:25Z,http://a0.twimg.com/profile_images/2652014818/c3ea5ca4b54d8af810fa443447b8471f_normal.jpeg,tcarpitella,Quito
ESPN Insider: Week 17 Playoff Predictor - Redskins and Bears to claim final two spots - http://t.co/VBIXwhzo,ec32cdd2ee287a952159e3462c8d4749,2012-12-24T15:24:36Z,http://a0.twimg.com/profile_images/1292032158/football_background_1274778653_normal.jpg,DriveByFootball,
ESPN Insider: Week 17 Playoff Predictor - Redskins and Bears to claim final two spots - http://t.co/a78WY8Ob,1f4f8f6f077c7b471e1908ae0bd892dc,2012-12-24T15:24:36Z,http://a0.twimg.com/profile_images/2347515902/lvgwspcncvhvntbvs9uf_normal.png,keithgoldner,Central Time (US & Canada)
ESPN Insider: Week 17 Playoff Predictor - Redskins and Bears to claim final two spots - http://t.co/XhSA38ms,4d9916525762f57023d9782d1e8f8c33,2012-12-24T15:24:37Z,http://a0.twimg.com/profile_images/1358896218/logo_normal.jpg,numberFire,Central Time (US & Canada)
RT @Lindsey_Gregor: I feel like @morgantownmikey would appreciate this. #redskins #capitals #nationals #wizards #allthingsDC http://t.co ...,a5e5a082e80b0a94d86a48117bb27927,2012-12-24T15:24:43Z,http://a0.twimg.com/profile_images/2971382177/d88c736acbb4479f2f370071ef0676e3_normal.jpeg,johnrassman,
"Thanks for joining us on ""Monday Morning @Redskins Roundup"" on #Redskins.com  @CSNWashington.com. Next up, hosting 4-7 PM on @ESPNRadio980",43e72cb4558f9b92e398a5bf79249bb9,2012-12-24T15:25:00Z,http://a0.twimg.com/profile_images/2385297251/n6zp6fdq20a9zlbdh37u_normal.jpeg,Russellmania980,Eastern Time (US & Canada)
@Gunna_Getcha now he is on the redskins tip smh I hate bandwagon fans,98aa01f9f4139a936ad9c394c18ad47c,2012-12-24T15:25:02Z,http://a0.twimg.com/profile_images/2894631706/c4aec9916ea6bbcf6432a03cf519a460_normal.jpeg,YungStrateegic_,
"@canoc1 @HermH will be rooting for the redskins in week 17, its like a doubled edged sword, eh?",1ea64fc3936bc22519775bd97cff80af,2012-12-24T15:25:05Z,http://a0.twimg.com/profile_images/1805485732/image_normal.jpg,JSchambach,
RT @RedskinsWatch: RG3 reportedly OK to start for Washington Redskins http://t.co/FjezF0Hp,0e349ba45c7885849765ededdef177b5,2012-12-24T15:25:08Z,http://a0.twimg.com/profile_images/2987872455/8f016d021e8816983031af797d6b96f5_normal.jpeg,NelsoNeymarJr,
Redskins beat Eagles as RGIII shines and fans hold their breath - Washington Post (blog) http://t.co/EUzo8rSN,87bb53f471daeb163b3196473d9ba260,2012-12-24T15:25:11Z,http://a0.twimg.com/profile_images/2301267536/sports_normal.jpg,SportInformed,Arizona
"In crazy NFL world, Cowboys' playoff hopes alive despite loss http://t.co/VUwQ5PrD",25cbf4af0ec58c421fbcb2400ca1dde4,2012-12-24T15:25:20Z,http://a0.twimg.com/profile_images/2542656533/3d4jzaml86nk1nijh6i0_normal.jpeg,ACitizenJournal,Central Time (US & Canada)
"In crazy NFL world, Cowboys' playoff hopes alive despite loss http://t.co/36ySrHZH",53a87a76aa9e5e31717c7de26b56827a,2012-12-24T15:25:20Z,http://a0.twimg.com/profile_images/377986821/st_twitter_avatar_normal.png,startelegram,Central Time (US & Canada)
@billy_burke @Seahawks @nfl : Mr Burke- I know you filmed in Washington but do you live in the Pacific Northwest??,5460e38e723f0f4e3de512e128008738,2012-12-24T15:25:26Z,http://a0.twimg.com/profile_images/1097437641/me2_normal.JPG,Alen0225,
So happy they moved the cowboys redskins game to primetime!,64016d948a2af0ed43eb4c3d88f6a1c1,2012-12-24T15:25:26Z,http://a0.twimg.com/profile_images/2917485981/37277cc38ef7dc3d273b785279d192d6_normal.jpeg,kiss_n_KEL,Eastern Time (US & Canada)
Talkin' Cowboys at a special time today at 10am on http://t.co/wLJEadyP. Recap of Saints and look forward to Redskins. Hope you can join us,5ff088312d7f8af1681fd160b3c6692f,2012-12-24T15:25:39Z,http://a0.twimg.com/profile_images/3010319794/abf147a631a3b3c3d41b0a64692f2d46_normal.jpeg,BryanBroaddus,Central Time (US & Canada)
@SportsCenter @dallascowboys @Redskins nope #RG3 #nuffsaid,62aef435c8615ebb3fbf3f67cec8df5e,2012-12-24T15:25:46Z,http://a0.twimg.com/profile_images/2571272361/dxj9ck9p3jsws81l8676_normal.jpeg,E_Money311,Central Time (US & Canada)
"RT @startelegram: In crazy NFL world, Cowboys' playoff hopes alive despite loss http://t.co/36ySrHZH",2cbac2c20c1a6941e06bead883a8895b,2012-12-24T15:25:49Z,http://a0.twimg.com/profile_images/2558039638/image_normal.jpg,treblig_13,
RT @NFL_Redskins: Week 17: NFL Flexes Dallas Cowboys vs. Washington Redskins Game For Sunday Night Football: When the Dallas... http://t ...,726e06c9568655fc676a38138dd2bb5d,2012-12-24T15:25:51Z,http://a0.twimg.com/profile_images/2866993349/f3d31c8d00047587dd2cce2ab063d664_normal.jpeg,doreen57077310,
Tony Romo's big day in loss continues league-wide trend for 400-yard passers http://t.co/nNtCTn99 #Cowboys #NFL,5bf23410f14bf9687a8fb1350cd455ab,2012-12-24T15:26:00Z,http://a0.twimg.com/profile_images/2985747020/56fac489f639329b67163c09f5617e1f_normal.jpeg,CowboysBNews,
"A lot of NFL rookies are balling out this year. RG3, Luck, Wilson, T-Rich, Doug Martin, Alfred Morris(6th round guy too)",59c4f2f5a9dcb99cda672a654ba4fa02,2012-12-24T15:26:02Z,http://a0.twimg.com/profile_images/2902984382/0276307336906a13734091536fd733c3_normal.jpeg,JideTheCool,Quito
RT @Lizzs_Lockeroom: Cowboys vs Redskins prediction---> http://t.co/atY1PGzf,51abc58cbfe7d0f6ba81168036238dc0,2012-12-24T15:26:18Z,http://a0.twimg.com/profile_images/2602339767/3swqzkf8awrj60t0i0je_normal.jpeg,Action0419,Eastern Time (US & Canada)
"Looks like I am rooting for the Giants, Lions, Packers and Redskins in week 16.",9134d4194708fb3605848219f18ce912,2012-12-24T15:26:24Z,http://a0.twimg.com/profile_images/1186881061/tim_z2_normal.jpg,timbarlotta,Eastern Time (US & Canada)
